date,iso_week,close,volume,close_point_relative_normalization
2016-12-08,2016-49,770.81,80111900.0,-0.003954152506234987
2016-12-09,2016-49,772.79,68705300.0,-0.0013955832374946686
2016-12-10,2016-49,774.65,53843100.0,0.001007921227079489
2016-12-11,2016-50,769.73,57313400.0,0.0
2016-12-12,2016-50,780.09,76571000.0,0.01345926493705596
2016-12-13,2016-50,780.56,81645600.0,0.014069868655242734
2016-12-14,2016-50,781.48,75979000.0,0.015265092954672488
2016-12-15,2016-50,778.09,81580100.0,0.010860951242643635
2016-12-16,2016-50,784.91,83608200.0,0.0197212009405896
2016-12-17,2016-50,790.83,78989800.0,0.027412209476050053
2016-12-18,2016-51,790.53,60524400.0,0.0
2016-12-19,2016-51,792.71,74886400.0,0.0027576436061882426
2016-12-20,2016-51,800.88,99629300.0,0.013092482258737936
2016-12-21,2016-51,834.28,155576000.0,0.055342618243456876
2016-12-22,2016-51,864.54,200027000.0,0.09362073545595995
2016-12-23,2016-51,921.98,275564000.0,0.1662808495566266
2016-12-24,2016-51,898.82,137727000.0,0.13698404867620462
2016-12-25,2016-52,896.18,143665000.0,0.0
2016-12-26,2016-52,907.61,123771000.0,0.01275413421410887
2016-12-27,2016-52,933.2,167308000.0,0.04130866566984315
2016-12-28,2016-52,975.92,236630000.0,0.08897766073779811
2016-12-29,2016-52,973.5,199320000.0,0.08627731036175779
2016-12-30,2016-52,961.24,187474000.0,0.07259702291950276
2016-12-31,2016-52,963.74,99135100.0,0.07538664107656956
2017-01-01,2017-01,998.33,147775000.0,0.0
2017-01-02,2017-01,1021.75,222185000.0,0.0234591768252983
2017-01-03,2017-01,1043.84,185168000.0,0.04558612883515467
2017-01-04,2017-01,1154.73,344946000.0,0.1566616249136057
2017-01-05,2017-01,1013.38,510199000.0,0.015075175543157071
2017-01-06,2017-01,902.2,351876000.0,-0.0962908056454278
2017-01-07,2017-01,908.59,279550000.0,-0.08989011649454592
2017-01-08,2017-02,911.2,158715000.0,0.0
2017-01-09,2017-02,902.83,141877000.0,-0.00918568920105356
2017-01-10,2017-02,907.68,115808000.0,-0.0038630377524144777
2017-01-11,2017-02,777.76,310929000.0,-0.14644424934152767
2017-01-12,2017-02,804.83,222326000.0,-0.11673617208077258
2017-01-13,2017-02,823.98,168968000.0,-0.09571992976294996
2017-01-14,2017-02,818.41,93063300.0,-0.10183274802458309
2017-01-15,2017-03,821.8,71013600.0,0.0
2017-01-16,2017-03,831.53,82755200.0,0.011839863713799081
2017-01-17,2017-03,907.94,155095000.0,0.1048186906789974
2017-01-18,2017-03,886.62,225677000.0,0.07887563884156745
2017-01-19,2017-03,899.07,105625000.0,0.0940253102944757
2017-01-20,2017-03,895.03,86728400.0,0.08910927232903387
2017-01-21,2017-03,921.79,111158000.0,0.12167193964468237
2017-01-22,2017-04,924.67,116573000.0,0.0
2017-01-23,2017-04,921.01,73588600.0,-0.003958168860242028
2017-01-24,2017-04,892.69,111349000.0,-0.034585311516540984
2017-01-25,2017-04,901.54,120831000.0,-0.025014329436447547
2017-01-26,2017-04,917.59,131958000.0,-0.007656785664074683
2017-01-27,2017-04,919.75,125594000.0,-0.005320817156390878
2017-01-28,2017-04,921.59,68979600.0,-0.0033309180572528296
2017-01-29,2017-05,919.5,60851700.0,0.0
2017-01-30,2017-05,920.38,78227300.0,0.0009570418705817652
2017-01-31,2017-05,970.4,164582000.0,0.05535617183251773
2017-02-01,2017-05,989.02,150110000.0,0.07560630777596522
2017-02-02,2017-05,1011.8,145821000.0,0.10038064165307237
2017-02-03,2017-05,1029.91,201278000.0,0.12007612833061465
2017-02-04,2017-05,1042.9,155064000.0,0.13420337139749883
2017-02-05,2017-06,1027.34,114208000.0,0.0
2017-02-06,2017-06,1038.15,111762000.0,0.010522319777289013
2017-02-07,2017-06,1061.35,146007000.0,0.03310491171374608
2017-02-08,2017-06,1063.07,201855000.0,0.03477913835731106
2017-02-09,2017-06,994.38,407220000.0,-0.03208285475110473
2017-02-10,2017-06,988.67,190452000.0,-0.03764089785270697
2017-02-11,2017-06,1004.45,102261000.0,-0.022280841785582095
2017-02-12,2017-07,999.18,67530000.0,0.0
2017-02-13,2017-07,990.64,100607000.0,-0.008547008547008517
2017-02-14,2017-07,1004.55,137946000.0,0.005374407013751359
2017-02-15,2017-07,1007.48,89759400.0,0.008306811585500284
2017-02-16,2017-07,1027.44,122277000.0,0.028283192217618547
2017-02-17,2017-07,1046.21,136474000.0,0.04706859624892412
2017-02-18,2017-07,1054.42,99073500.0,0.0552853339738586
2017-02-19,2017-08,1047.87,77423300.0,0.0
2017-02-20,2017-08,1079.98,109478000.0,0.03064311412675247
2017-02-21,2017-08,1115.3,186869000.0,0.06434958534932766
2017-02-22,2017-08,1117.44,136100000.0,0.06639182341320993
2017-02-23,2017-08,1166.72,189454000.0,0.11342055789363203
2017-02-24,2017-08,1173.68,330759000.0,0.12006260318550988
2017-02-25,2017-08,1143.84,139961000.0,0.09158578831343589
2017-02-26,2017-09,1165.2,116486000.0,0.0
2017-02-27,2017-09,1179.97,131570000.0,0.012675935461723187
2017-02-28,2017-09,1179.97,184956000.0,0.012675935461723187
2017-03-01,2017-09,1222.5,229057000.0,0.04917610710607612
2017-03-02,2017-09,1251.01,368275000.0,0.07364400961208362
2017-03-03,2017-09,1274.99,315739000.0,0.09422416752488849
2017-03-04,2017-09,1255.15,183270000.0,0.07719704771713021
2017-03-05,2017-10,1267.12,134127000.0,0.0
2017-03-06,2017-10,1272.83,153657000.0,0.004506281962245229
2017-03-07,2017-10,1223.54,291256000.0,-0.034392954100637585
2017-03-08,2017-10,1150.0,332603000.0,-0.09243007765641764
2017-03-09,2017-10,1188.49,212283000.0,-0.062054106951196286
2017-03-10,2017-10,1116.72,563796000.0,-0.11869436201780403
2017-03-11,2017-10,1175.83,283320000.0,-0.07204526800934397
2017-03-12,2017-11,1221.38,227176000.0,0.0
2017-03-13,2017-11,1231.92,380277000.0,0.008629582930783197
2017-03-14,2017-11,1240.0,245306000.0,0.015245050680377847
2017-03-15,2017-11,1249.61,297805000.0,0.023113199823150632
2017-03-16,2017-11,1187.81,638568000.0,-0.027485303509145576
2017-03-17,2017-11,1100.23,706599000.0,-0.09919107894349022
2017-03-18,2017-11,973.82,621302000.0,-0.2026887618922858
2017-03-19,2017-12,1036.74,406648000.0,0.0
2017-03-20,2017-12,1054.23,286530000.0,0.01687018924706285
2017-03-21,2017-12,1120.54,337391000.0,0.08083029496305727
2017-03-22,2017-12,1049.14,380841000.0,0.011960568705750907
2017-03-23,2017-12,1038.59,248540000.0,0.0017844396859385547
2017-03-24,2017-12,937.52,491038000.0,-0.09570384088585371
2017-03-25,2017-12,972.78,435803000.0,-0.06169338503385613
2017-03-26,2017-13,966.73,303668000.0,0.0
2017-03-27,2017-13,1045.77,372535000.0,0.08176016054120594
2017-03-28,2017-13,1047.15,326332000.0,0.08318765322272004
2017-03-29,2017-13,1039.97,298458000.0,0.07576055361890077
2017-03-30,2017-13,1026.43,352969000.0,0.06175457470027834
2017-03-31,2017-13,1071.79,447287000.0,0.10867563849265038
2017-04-01,2017-13,1080.5,289634000.0,0.11768539302597425
2017-04-02,2017-14,1102.17,514187000.0,0.0
2017-04-03,2017-14,1143.81,580444000.0,0.03778001578703827
2017-04-04,2017-14,1133.25,436310000.0,0.02819891668254426
2017-04-05,2017-14,1124.78,414784000.0,0.02051407677581496
2017-04-06,2017-14,1182.68,511222000.0,0.07304680766125005
2017-04-07,2017-14,1176.9,317022000.0,0.0678026075832221
2017-04-08,2017-14,1175.95,209312000.0,0.06694067158423844
2017-04-09,2017-15,1187.87,242343000.0,0.0
2017-04-10,2017-15,1187.13,215883000.0,-0.0006229637923339526
2017-04-11,2017-15,1205.01,216182000.0,0.01442918837919982
2017-04-12,2017-15,1200.37,288702000.0,0.010523037032671878
2017-04-13,2017-15,1169.28,351969000.0,-0.015649860674989635
2017-04-14,2017-15,1167.54,254827000.0,-0.017114667429937613
2017-04-15,2017-15,1172.52,203559000.0,-0.012922289476121063
2017-04-16,2017-16,1182.94,183231000.0,0.0
2017-04-17,2017-16,1193.91,253206000.0,0.00927350499602686
2017-04-18,2017-16,1211.67,270524000.0,0.024286946083486916
2017-04-19,2017-16,1210.29,288061000.0,0.023120361134123302
2017-04-20,2017-16,1229.08,315108000.0,0.03900451417654316
2017-04-21,2017-16,1222.05,272167000.0,0.03306169374609014
2017-04-22,2017-16,1231.71,249320000.0,0.041227788391634324
2017-04-23,2017-17,1207.21,258951000.0,0.0
2017-04-24,2017-17,1250.15,235806000.0,0.035569619204612435
2017-04-25,2017-17,1265.49,242556000.0,0.048276604733227924
2017-04-26,2017-17,1281.08,329631000.0,0.061190679334995446
2017-04-27,2017-17,1317.73,449197000.0,0.09154993745909978
2017-04-28,2017-17,1316.48,527489000.0,0.09051449209333917
2017-04-29,2017-17,1321.79,422706000.0,0.09491306400709076
2017-04-30,2017-18,1347.89,413115000.0,0.0
2017-05-01,2017-18,1421.6,713624000.0,0.054685471366357596
2017-05-02,2017-18,1452.82,477338000.0,0.07784759883966785
2017-05-03,2017-18,1490.09,583796000.0,0.10549822314877311
2017-05-04,2017-18,1537.67,933549000.0,0.1407978395863163
2017-05-05,2017-18,1555.45,946036000.0,0.15398882698143024
2017-05-06,2017-18,1578.8,582530000.0,0.17131219906668926
2017-05-07,2017-19,1596.71,1080030000.0,0.0
2017-05-08,2017-19,1723.35,1340320000.0,0.07931308753624622
2017-05-09,2017-19,1755.36,1167920000.0,0.09936056015181216
2017-05-10,2017-19,1787.13,915723000.0,0.11925772369434662
2017-05-11,2017-19,1848.57,799490000.0,0.1577368463903901
2017-05-12,2017-19,1724.24,740984000.0,0.07987048368207117
2017-05-13,2017-19,1804.91,579635000.0,0.13039312085475752
2017-05-14,2017-20,1808.91,437196000.0,0.0
2017-05-15,2017-20,1738.43,731529000.0,-0.03896269023887311
2017-05-16,2017-20,1734.45,959045000.0,-0.041162910260875374
2017-05-17,2017-20,1839.09,1064730000.0,0.01668408046834835
2017-05-18,2017-20,1888.65,894321000.0,0.04408179511418475
2017-05-19,2017-20,1987.71,1157290000.0,0.09884405525979734
2017-05-20,2017-20,2084.73,961336000.0,0.15247856443935848
2017-05-21,2017-21,2041.2,1147860000.0,0.0
2017-05-22,2017-21,2173.4,1942220000.0,0.06476582402508324
2017-05-23,2017-21,2320.42,1378750000.0,0.1367920830883793
2017-05-24,2017-21,2443.64,1725380000.0,0.19715853419557106
2017-05-25,2017-21,2304.98,2406700000.0,0.12922790515383098
2017-05-26,2017-21,2202.42,1763480000.0,0.0789829512051734
2017-05-27,2017-21,2038.87,1700480000.0,-0.0011414854007447683
2017-05-28,2017-22,2155.8,1147140000.0,0.0
2017-05-29,2017-22,2255.61,994625000.0,0.04629835791817416
2017-05-30,2017-22,2175.47,1443970000.0,0.009124223026254485
2017-05-31,2017-22,2286.41,1544830000.0,0.06058539753223835
2017-06-01,2017-22,2407.88,1653180000.0,0.11693106967251121
2017-06-02,2017-22,2488.55,1317030000.0,0.15435105297337404
2017-06-03,2017-22,2515.35,1514950000.0,0.1667826328973001
2017-06-04,2017-23,2511.81,1355120000.0,0.0
2017-06-05,2017-23,2686.81,1369310000.0,0.06967087478750389
2017-06-06,2017-23,2863.2,2089610000.0,0.13989513538046272
2017-06-07,2017-23,2732.16,1517710000.0,0.08772558433957989
2017-06-08,2017-23,2805.62,1281170000.0,0.11697142697895146
2017-06-09,2017-23,2823.81,1348950000.0,0.12421321676400687
2017-06-10,2017-23,2947.71,2018890000.0,0.17354019611355964
2017-06-11,2017-24,2958.11,1752400000.0,0.0
2017-06-12,2017-24,2659.63,2569530000.0,-0.10090226529777457
2017-06-13,2017-24,2717.02,1781200000.0,-0.08150136404663788
2017-06-14,2017-24,2506.37,1696560000.0,-0.15271237377920366
2017-06-15,2017-24,2464.58,2026260000.0,-0.1668396374712232
2017-06-16,2017-24,2518.56,1195190000.0,-0.14859149930191917
2017-06-17,2017-24,2655.88,1534510000.0,-0.10216996663410083
2017-06-18,2017-25,2548.29,1178660000.0,0.0
2017-06-19,2017-25,2589.6,1446840000.0,0.016210870819255208
2017-06-20,2017-25,2721.79,1854190000.0,0.06808487260084206
2017-06-21,2017-25,2689.1,1626580000.0,0.055256662310804394
2017-06-22,2017-25,2705.41,1097940000.0,0.061657032755298546
2017-06-23,2017-25,2744.91,961319000.0,0.07715762334742116
2017-06-24,2017-25,2608.72,982750000.0,0.02371394150587247
2017-06-25,2017-26,2589.41,1161100000.0,0.0
2017-06-26,2017-26,2478.45,1663280000.0,-0.04285146037128151
2017-06-27,2017-26,2552.45,1489790000.0,-0.014273521767506847
2017-06-28,2017-26,2574.79,1183870000.0,-0.005646073816042985
2017-06-29,2017-26,2539.32,949979000.0,-0.01934417492787921
2017-06-30,2017-26,2480.84,860273000.0,-0.04192847019205137
2017-07-01,2017-26,2434.55,779914000.0,-0.0598051293537909
2017-07-02,2017-27,2506.47,803747000.0,0.0
2017-07-03,2017-27,2564.06,964112000.0,0.022976536722961072
2017-07-04,2017-27,2601.64,985516000.0,0.037969734327560234
2017-07-05,2017-27,2601.99,941566000.0,0.038109372942823905
2017-07-06,2017-27,2608.56,761957000.0,0.04073058923505979
2017-07-07,2017-27,2518.66,917412000.0,0.004863413485898471
2017-07-08,2017-27,2571.34,733330000.0,0.025881019920446002
2017-07-09,2017-28,2518.44,527856000.0,0.0
2017-07-10,2017-28,2372.56,1111200000.0,-0.05792474706564388
2017-07-11,2017-28,2337.79,1329760000.0,-0.07173091278728105
2017-07-12,2017-28,2398.84,1117410000.0,-0.04748971585584727
2017-07-13,2017-28,2357.9,835770000.0,-0.06374581089881037
2017-07-14,2017-28,2233.34,882503000.0,-0.11320499992058575
2017-07-15,2017-28,1998.86,993608000.0,-0.20631025555502613
2017-07-16,2017-29,1929.82,1182870000.0,0.0
2017-07-17,2017-29,2228.41,1201760000.0,0.15472427480283124
2017-07-18,2017-29,2318.88,1512450000.0,0.20160429470106034
2017-07-19,2017-29,2273.43,1245100000.0,0.17805287539770553
2017-07-20,2017-29,2817.6,2249260000.0,0.460032541895099
2017-07-21,2017-29,2667.76,1489450000.0,0.3823879947352604
2017-07-22,2017-29,2810.12,1177130000.0,0.4561565327336228
2017-07-23,2017-30,2730.4,1072840000.0,0.0
2017-07-24,2017-30,2754.86,866474000.0,0.008958394374450673
2017-07-25,2017-30,2576.48,1460090000.0,-0.056372692645766165
2017-07-26,2017-30,2529.45,937404000.0,-0.07359727512452396
2017-07-27,2017-30,2671.78,789104000.0,-0.02146938177556401
2017-07-28,2017-30,2809.01,1380100000.0,0.02879065338411957
2017-07-29,2017-30,2726.45,803746000.0,-0.0014466744799297437
2017-07-30,2017-31,2757.18,705943000.0,0.0
2017-07-31,2017-31,2875.34,860575000.0,0.042855381222843825
2017-08-01,2017-31,2718.26,1324670000.0,-0.014115872014159203
2017-08-02,2017-31,2710.67,1094950000.0,-0.016868684670569123
2017-08-03,2017-31,2804.73,804797000.0,0.017245881661697826
2017-08-04,2017-31,2895.89,1002120000.0,0.0503086486917792
2017-08-05,2017-31,3252.91,1945700000.0,0.17979602347325896
2017-08-06,2017-32,3213.94,1105030000.0,0.0
2017-08-07,2017-32,3378.94,1482280000.0,0.05133885511241654
2017-08-08,2017-32,3419.94,1752760000.0,0.06409578274641103
2017-08-09,2017-32,3342.47,1468960000.0,0.039991412409690286
2017-08-10,2017-32,3381.28,1515110000.0,0.052066933421283546
2017-08-11,2017-32,3650.62,2021190000.0,0.1358706136393335
2017-08-12,2017-32,3884.71,2219590000.0,0.208706447537913
2017-08-13,2017-33,4073.26,3159090000.0,0.0
2017-08-14,2017-33,4325.13,2463090000.0,0.06183499211933441
2017-08-15,2017-33,4181.93,3258050000.0,0.02667887637911659
2017-08-16,2017-33,4376.63,2272040000.0,0.07447842759853285
2017-08-17,2017-33,4331.69,2553360000.0,0.06344549574542246
2017-08-18,2017-33,4160.62,2941710000.0,0.021447194630345168
2017-08-19,2017-33,4193.7,2975820000.0,0.029568453769216685
2017-08-20,2017-34,4087.66,2109770000.0,0.0
2017-08-21,2017-34,4001.74,2800890000.0,-0.021019360710039514
2017-08-22,2017-34,4100.52,3764240000.0,0.003146054221730976
2017-08-23,2017-34,4151.52,2369820000.0,0.015622630062187337
2017-08-24,2017-34,4334.68,2037750000.0,0.060430662041363714
2017-08-25,2017-34,4371.6,1727970000.0,0.06946272439488621
2017-08-26,2017-34,4352.4,1511610000.0,0.06476566054906718
2017-08-27,2017-35,4382.88,1537460000.0,0.0
2017-08-28,2017-35,4382.66,1959330000.0,-5.01953053700932e-05
2017-08-29,2017-35,4579.02,2486080000.0,0.04475139634213132
2017-08-30,2017-35,4565.3,1937850000.0,0.04162103457087585
2017-08-31,2017-35,4703.39,1944930000.0,0.07312771510969962
2017-09-01,2017-35,4892.01,2599080000.0,0.11616334465009315
2017-09-02,2017-35,4578.77,2722140000.0,0.044694356222392706
2017-09-03,2017-36,4582.96,1933190000.0,0.0
2017-09-04,2017-36,4236.31,2987330000.0,-0.07563888840400079
2017-09-05,2017-36,4376.53,2697970000.0,-0.0450429416796132
2017-09-06,2017-36,4597.12,2172100000.0,0.003089706216069965
2017-09-07,2017-36,4599.88,1844620000.0,0.003691937088693864
2017-09-08,2017-36,4228.75,2700890000.0,-0.07728847731597044
2017-09-09,2017-36,4226.06,1386230000.0,-0.07787543421718701
2017-09-10,2017-37,4122.94,1679090000.0,0.0
2017-09-11,2017-37,4161.27,1557330000.0,0.009296763959698806
2017-09-12,2017-37,4130.81,1864530000.0,0.0019088320470346254
2017-09-13,2017-37,3882.59,2219410000.0,-0.058295779225503996
2017-09-14,2017-37,3154.95,2716310000.0,-0.2347814908778687
2017-09-15,2017-37,3637.52,4148070000.0,-0.11773637258849257
2017-09-16,2017-37,3625.04,1818400000.0,-0.12076333878251921
2017-09-17,2017-38,3582.88,1239150000.0,0.0
2017-09-18,2017-38,4065.2,1943210000.0,0.13461796096994583
2017-09-19,2017-38,3924.97,1563980000.0,0.09547905595498585
2017-09-20,2017-38,3905.95,1213830000.0,0.09017047738132433
2017-09-21,2017-38,3631.04,1411480000.0,0.013441700531416023
2017-09-22,2017-38,3630.7,1194830000.0,0.013346804805072887
2017-09-23,2017-38,3792.4,928114000.0,0.05847809583351937
2017-09-24,2017-39,3682.84,768015000.0,0.0
2017-09-25,2017-39,3926.07,1374210000.0,0.06604413984859514
2017-09-26,2017-39,3892.35,1043740000.0,0.05688816239641148
2017-09-27,2017-39,4200.67,1686880000.0,0.1406061626353574
2017-09-28,2017-39,4174.73,1712320000.0,0.13356268531893845
2017-09-29,2017-39,4163.07,1367050000.0,0.1303966504110956
2017-09-30,2017-39,4338.71,1207450000.0,0.17808810591825863
2017-10-01,2017-40,4403.74,1208210000.0,0.0
2017-10-02,2017-40,4409.32,1431730000.0,0.00126710477911951
2017-10-03,2017-40,4317.48,1288020000.0,-0.019587895743163775
2017-10-04,2017-40,4229.36,1116770000.0,-0.03959815974603409
2017-10-05,2017-40,4328.41,1161770000.0,-0.017105914518114163
2017-10-06,2017-40,4370.81,1069940000.0,-0.007477734834481442
2017-10-07,2017-40,4426.89,906928000.0,0.005256895275379758
2017-10-08,2017-41,4610.48,1313870000.0,0.0
2017-10-09,2017-41,4772.02,1968740000.0,0.03503756658742718
2017-10-10,2017-41,4781.99,1597140000.0,0.0372000312331906
2017-10-11,2017-41,4826.48,1222280000.0,0.046849785705609825
2017-10-12,2017-41,5446.91,2791610000.0,0.18141928823029274
2017-10-13,2017-41,5647.21,3615480000.0,0.2248637885860041
2017-10-14,2017-41,5831.79,1669030000.0,0.264898665648696
2017-10-15,2017-42,5678.19,1976040000.0,0.0
2017-10-16,2017-42,5725.59,2008070000.0,0.008347730526805375
2017-10-17,2017-42,5605.51,1821570000.0,-0.012799853474434575
2017-10-18,2017-42,5590.69,2399270000.0,-0.015409840107499018
2017-10-19,2017-42,5708.52,1780540000.0,0.005341490862405207
2017-10-20,2017-42,6011.45,2354430000.0,0.058691237876858704
2017-10-21,2017-42,6031.6,2207100000.0,0.06223990391304279
2017-10-22,2017-43,6008.42,2034630000.0,0.0
2017-10-23,2017-43,5930.32,2401840000.0,-0.012998425542821601
2017-10-24,2017-43,5526.64,2735700000.0,-0.08018414158797149
2017-10-25,2017-43,5750.8,1966990000.0,-0.04287649664970161
2017-10-26,2017-43,5904.83,1905040000.0,-0.01724080540308437
2017-10-27,2017-43,5780.9,1710130000.0,-0.03786686017289076
2017-10-28,2017-43,5753.09,1403920000.0,-0.04249536483801064
2017-10-29,2017-44,6153.85,2859040000.0,0.0
2017-10-30,2017-44,6130.53,1772150000.0,-0.0037894976315641093
2017-10-31,2017-44,6468.4,2311380000.0,0.05111434305353546
2017-11-01,2017-44,6767.31,2870320000.0,0.09968718769550766
2017-11-02,2017-44,7078.5,4653770000.0,0.1502555310902931
2017-11-03,2017-44,7207.76,3369860000.0,0.1712602679623325
2017-11-04,2017-44,7379.95,2483800000.0,0.1992411254742965
2017-11-05,2017-45,7407.41,2380410000.0,0.0
2017-11-06,2017-45,7022.76,3111900000.0,-0.051927731825293866
2017-11-07,2017-45,7144.38,2326340000.0,-0.035509037571836766
